order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,tier,question_text,L2_tier
1789,2026-01-13T20:46:52.882832+00:00,u045,所有者とパーミッション,29,0,0.6949291538071843,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
1790,2026-01-13T20:47:24.882832+00:00,u045,基本的なファイル管理,2,0,0.5431751439402919,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
1791,2026-01-13T20:48:01.882832+00:00,u045,所有者とパーミッション,26,1,0.8303531309046087,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
1792,2026-01-13T20:48:25.882832+00:00,u045,基本的なファイル管理,17,0,0.22520224933920707,Linuxファイル操作,基本的なファイル管理,file,2,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください,基本的なファイル管理:t2
1793,2026-01-13T20:48:55.882832+00:00,u045,基本的なファイル管理,1,0,0.23657141784229305,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1794,2026-01-13T20:49:28.882832+00:00,u045,所有者とパーミッション,18,1,0.8997888877635919,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1795,2026-01-13T20:49:59.882832+00:00,u045,所有者とパーミッション,24,1,0.8006765163528701,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
1796,2026-01-13T20:50:31.882832+00:00,u045,基本的なファイル管理,13,0,0.2823401708828443,Linuxファイル操作,基本的なファイル管理,touch,1,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください,基本的なファイル管理:t1
1797,2026-01-13T20:50:59.882832+00:00,u045,基本的なファイル管理,14,0,0.11982445572830809,Linuxファイル操作,基本的なファイル管理,tar,2,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t2
1798,2026-01-13T20:51:25.882832+00:00,u045,基本的なファイル管理,7,0,0.2699861661790577,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1799,2026-01-13T20:51:57.882832+00:00,u045,所有者とパーミッション,18,1,0.8997888877635919,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1800,2026-01-13T20:52:27.882832+00:00,u045,基本的なファイル管理,5,1,0.7472847283979005,Linuxファイル操作,基本的なファイル管理,mkdir,1,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t1
1801,2026-01-13T20:52:58.882832+00:00,u046,所有者とパーミッション,21,1,0.5063120886551996,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
1802,2026-01-13T20:53:30.882832+00:00,u046,所有者とパーミッション,21,1,0.5063120886551996,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
1803,2026-01-13T20:53:55.882832+00:00,u046,基本的なファイル管理,2,1,0.864021585399424,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
1804,2026-01-13T20:54:26.882832+00:00,u046,基本的なファイル管理,12,1,0.5078307478965771,Linuxファイル操作,基本的なファイル管理,ブレース展開,2,echo {A、B、C}.txt の出力として最も適切なものはどれですか？,基本的なファイル管理:t2
1805,2026-01-13T20:55:01.882832+00:00,u046,所有者とパーミッション,23,0,0.20066327970452288,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1806,2026-01-13T20:55:25.882832+00:00,u046,基本的なファイル管理,16,1,0.8413637112271338,Linuxファイル操作,基本的なファイル管理,dd,2,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1807,2026-01-13T20:55:57.882832+00:00,u046,基本的なファイル管理,13,1,0.6776704832852098,Linuxファイル操作,基本的なファイル管理,touch,1,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください,基本的なファイル管理:t1
1808,2026-01-13T20:56:22.882832+00:00,u046,基本的なファイル管理,15,1,0.5845811078922662,Linuxファイル操作,基本的なファイル管理,tar,2,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください,基本的なファイル管理:t2
1809,2026-01-13T20:56:57.882832+00:00,u046,基本的なファイル管理,5,1,0.9404841804950245,Linuxファイル操作,基本的なファイル管理,mkdir,1,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t1
1810,2026-01-13T20:57:31.882832+00:00,u046,所有者とパーミッション,20,1,0.4726057707795805,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1811,2026-01-13T20:57:54.882832+00:00,u046,所有者とパーミッション,20,1,0.4726057707795805,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1812,2026-01-13T20:58:30.882832+00:00,u046,所有者とパーミッション,20,1,0.4726057707795805,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1813,2026-01-13T20:58:59.882832+00:00,u046,所有者とパーミッション,25,1,0.5667774501532716,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1814,2026-01-13T20:59:30.882832+00:00,u046,所有者とパーミッション,29,1,0.3606958402395984,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
1815,2026-01-13T20:59:54.882832+00:00,u046,所有者とパーミッション,18,1,0.6898182911274721,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1816,2026-01-13T21:00:31.882832+00:00,u046,所有者とパーミッション,24,1,0.4987292063733437,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
1817,2026-01-13T21:00:53.882832+00:00,u046,基本的なファイル管理,16,1,0.8413637112271338,Linuxファイル操作,基本的なファイル管理,dd,2,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1818,2026-01-13T21:01:30.882832+00:00,u046,基本的なファイル管理,1,1,0.6234928849453667,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1819,2026-01-13T21:01:58.882832+00:00,u046,基本的なファイル管理,15,1,0.5845811078922662,Linuxファイル操作,基本的なファイル管理,tar,2,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください,基本的なファイル管理:t2
1820,2026-01-13T21:02:25.882832+00:00,u046,基本的なファイル管理,9,1,0.6954912580163897,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1821,2026-01-13T21:02:58.882832+00:00,u046,所有者とパーミッション,24,0,0.4987292063733437,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
1822,2026-01-13T21:03:23.882832+00:00,u046,基本的なファイル管理,7,1,0.6640236699643149,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1823,2026-01-13T21:03:59.882832+00:00,u046,所有者とパーミッション,18,0,0.6898182911274721,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1824,2026-01-13T21:04:22.882832+00:00,u046,所有者とパーミッション,18,0,0.6898182911274721,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1825,2026-01-13T21:04:55.882832+00:00,u046,基本的なファイル管理,11,0,0.48243710688727354,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1826,2026-01-13T21:05:24.882832+00:00,u046,基本的なファイル管理,8,1,0.7549816022944696,Linuxファイル操作,基本的なファイル管理,cp,1,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
1827,2026-01-13T21:05:52.882832+00:00,u046,基本的なファイル管理,3,0,0.5146623680552457,Linuxファイル操作,基本的なファイル管理,pwd,1,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください,基本的なファイル管理:t1
1828,2026-01-13T21:06:24.882832+00:00,u046,基本的なファイル管理,8,1,0.7549816022944696,Linuxファイル操作,基本的なファイル管理,cp,1,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
1829,2026-01-13T21:06:55.882832+00:00,u046,所有者とパーミッション,25,1,0.5667774501532716,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1830,2026-01-13T21:07:26.882832+00:00,u046,所有者とパーミッション,26,1,0.5479821103053693,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
1831,2026-01-13T21:07:56.882832+00:00,u046,基本的なファイル管理,14,0,0.4211330799433768,Linuxファイル操作,基本的なファイル管理,tar,2,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t2
1832,2026-01-13T21:08:26.882832+00:00,u046,所有者とパーミッション,28,1,0.3716705629228845,Linuxファイル操作,所有者とパーミッション,スティッキービット,3,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？,所有者とパーミッション:t3
1833,2026-01-13T21:09:00.882832+00:00,u046,所有者とパーミッション,20,1,0.4726057707795805,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1834,2026-01-13T21:09:22.882832+00:00,u046,基本的なファイル管理,7,1,0.6640236699643149,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1835,2026-01-13T21:09:56.882832+00:00,u046,基本的なファイル管理,13,1,0.6776704832852098,Linuxファイル操作,基本的なファイル管理,touch,1,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください,基本的なファイル管理:t1
1836,2026-01-13T21:10:24.882832+00:00,u046,所有者とパーミッション,23,0,0.20066327970452288,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1837,2026-01-13T21:10:52.882832+00:00,u046,基本的なファイル管理,2,1,0.864021585399424,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
1838,2026-01-13T21:11:25.882832+00:00,u046,基本的なファイル管理,1,1,0.6234928849453667,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1839,2026-01-13T21:11:56.882832+00:00,u046,基本的なファイル管理,11,1,0.48243710688727354,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1840,2026-01-13T21:12:27.882832+00:00,u046,基本的なファイル管理,1,1,0.6234928849453667,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1841,2026-01-13T21:12:54.882832+00:00,u047,所有者とパーミッション,23,0,0.5186203492853007,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1842,2026-01-13T21:13:28.882832+00:00,u047,基本的なファイル管理,11,0,0.12594761555075815,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1843,2026-01-13T21:13:53.882832+00:00,u047,基本的なファイル管理,14,0,0.1010949287178012,Linuxファイル操作,基本的なファイル管理,tar,2,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t2
1844,2026-01-13T21:14:24.882832+00:00,u047,基本的なファイル管理,7,0,0.23402588144089756,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1845,2026-01-13T21:14:53.882832+00:00,u047,基本的なファイル管理,16,0,0.45051655993190515,Linuxファイル操作,基本的なファイル管理,dd,2,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1846,2026-01-13T21:15:23.882832+00:00,u047,基本的なファイル管理,4,0,0.11936670622539938,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
1847,2026-01-13T21:15:56.882832+00:00,u047,所有者とパーミッション,19,1,0.6031498441070159,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1848,2026-01-13T21:16:24.882832+00:00,u047,所有者とパーミッション,18,1,0.9051616597956215,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1849,2026-01-13T21:16:57.882832+00:00,u047,基本的なファイル管理,1,0,0.20381913915996835,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1850,2026-01-13T21:17:30.882832+00:00,u047,所有者とパーミッション,22,1,0.8784663838542872,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1851,2026-01-13T21:17:52.882832+00:00,u047,所有者とパーミッション,26,1,0.8387816475688888,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
1852,2026-01-13T21:18:26.882832+00:00,u047,基本的なファイル管理,5,0,0.7095416331937237,Linuxファイル操作,基本的なファイル管理,mkdir,1,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t1
1853,2026-01-13T21:18:58.882832+00:00,u047,基本的なファイル管理,14,0,0.1010949287178012,Linuxファイル操作,基本的なファイル管理,tar,2,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t2
1854,2026-01-13T21:19:22.882832+00:00,u047,所有者とパーミッション,20,0,0.7936359655120493,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1855,2026-01-13T21:19:56.882832+00:00,u047,基本的なファイル管理,7,0,0.23402588144089756,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1856,2026-01-13T21:20:27.882832+00:00,u047,所有者とパーミッション,18,1,0.9051616597956215,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1857,2026-01-13T21:20:52.882832+00:00,u047,所有者とパーミッション,18,1,0.9051616597956215,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1858,2026-01-13T21:21:24.882832+00:00,u047,所有者とパーミッション,18,1,0.9051616597956215,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1859,2026-01-13T21:21:58.882832+00:00,u047,基本的なファイル管理,11,0,0.12594761555075815,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1860,2026-01-13T21:22:26.882832+00:00,u047,基本的なファイル管理,1,1,0.20381913915996835,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1861,2026-01-13T21:22:56.882832+00:00,u047,所有者とパーミッション,22,1,0.8784663838542872,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1862,2026-01-13T21:23:24.882832+00:00,u047,基本的なファイル管理,9,0,0.2609426045650573,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1863,2026-01-13T21:24:01.882832+00:00,u047,所有者とパーミッション,18,0,0.9051616597956215,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1864,2026-01-13T21:24:27.882832+00:00,u047,所有者とパーミッション,21,0,0.8148623438489092,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
1865,2026-01-13T21:24:59.882832+00:00,u047,所有者とパーミッション,19,1,0.6031498441070159,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1866,2026-01-13T21:25:23.882832+00:00,u047,所有者とパーミッション,25,1,0.8488211611825335,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1867,2026-01-13T21:25:59.882832+00:00,u047,基本的なファイル管理,16,1,0.45051655993190515,Linuxファイル操作,基本的なファイル管理,dd,2,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1868,2026-01-13T21:26:31.882832+00:00,u047,基本的なファイル管理,7,0,0.23402588144089756,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1869,2026-01-13T21:26:56.882832+00:00,u047,基本的なファイル管理,9,1,0.2609426045650573,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1870,2026-01-13T21:27:30.882832+00:00,u047,基本的なファイル管理,11,0,0.12594761555075815,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1871,2026-01-13T21:27:56.882832+00:00,u047,所有者とパーミッション,23,1,0.5186203492853007,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1872,2026-01-13T21:28:26.882832+00:00,u047,基本的なファイル管理,2,0,0.49552707975284804,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
1873,2026-01-13T21:28:59.882832+00:00,u047,所有者とパーミッション,20,1,0.7936359655120493,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1874,2026-01-13T21:29:26.882832+00:00,u047,所有者とパーミッション,19,1,0.6031498441070159,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1875,2026-01-13T21:30:00.882832+00:00,u047,基本的なファイル管理,6,0,0.5607738416276855,Linuxファイル操作,基本的なファイル管理,rm,2,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1876,2026-01-13T21:30:31.882832+00:00,u047,所有者とパーミッション,23,1,0.5186203492853007,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1877,2026-01-13T21:30:59.882832+00:00,u047,基本的なファイル管理,9,1,0.2609426045650573,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1878,2026-01-13T21:31:27.882832+00:00,u047,所有者とパーミッション,26,1,0.8387816475688888,Linuxファイル操作,所有者とパーミッション,SUID,3,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？,所有者とパーミッション:t3
1879,2026-01-13T21:31:56.882832+00:00,u047,基本的なファイル管理,10,1,0.4489702094971634,Linuxファイル操作,基本的なファイル管理,mv,1,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
1880,2026-01-13T21:32:29.882832+00:00,u047,所有者とパーミッション,19,1,0.6031498441070159,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1881,2026-01-13T21:32:59.882832+00:00,u048,所有者とパーミッション,18,0,0.5379608970117994,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
1882,2026-01-13T21:33:27.882832+00:00,u048,所有者とパーミッション,25,1,0.40650840925431087,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1883,2026-01-13T21:33:53.882832+00:00,u048,基本的なファイル管理,12,0,0.24482998075919232,Linuxファイル操作,基本的なファイル管理,ブレース展開,2,echo {A、B、C}.txt の出力として最も適切なものはどれですか？,基本的なファイル管理:t2
1884,2026-01-13T21:34:30.882832+00:00,u048,基本的なファイル管理,6,1,0.7218370927795563,Linuxファイル操作,基本的なファイル管理,rm,2,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1885,2026-01-13T21:35:00.882832+00:00,u048,基本的なファイル管理,4,1,0.21599643199746743,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
1886,2026-01-13T21:35:30.882832+00:00,u048,基本的なファイル管理,7,0,0.383096104126483,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1887,2026-01-13T21:35:54.882832+00:00,u048,所有者とパーミッション,22,1,0.468587250554036,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1888,2026-01-13T21:36:25.882832+00:00,u048,基本的なファイル管理,9,1,0.4178061720011722,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1889,2026-01-13T21:36:59.882832+00:00,u048,基本的なファイル管理,2,1,0.666277655462974,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
1890,2026-01-13T21:37:24.882832+00:00,u048,所有者とパーミッション,29,0,0.22802817400050632,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
1891,2026-01-13T21:38:00.882832+00:00,u048,基本的なファイル管理,4,1,0.21599643199746743,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
1892,2026-01-13T21:38:31.882832+00:00,u048,基本的なファイル管理,12,0,0.24482998075919232,Linuxファイル操作,基本的なファイル管理,ブレース展開,2,echo {A、B、C}.txt の出力として最も適切なものはどれですか？,基本的なファイル管理:t2
1893,2026-01-13T21:38:57.882832+00:00,u048,所有者とパーミッション,28,1,0.23645930261203418,Linuxファイル操作,所有者とパーミッション,スティッキービット,3,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？,所有者とパーミッション:t3
1894,2026-01-13T21:39:27.882832+00:00,u048,基本的なファイル管理,10,0,0.6235061606385851,Linuxファイル操作,基本的なファイル管理,mv,1,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
1895,2026-01-13T21:40:00.882832+00:00,u048,基本的なファイル管理,1,0,0.3422453649080427,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1896,2026-01-13T21:40:23.882832+00:00,u048,所有者とパーミッション,22,1,0.468587250554036,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
